Chave;Status;Tipo Venda;CD;Fornecedor;Oferta;Indústria;Projeto Conectividade;Descr Proj/VAN;Cliente;CNPJ;UF;Código Bandeira;Descrição Bandeira;Produto;Descrição Produto;Código EAN;Tipo estratégico;Pedido Venda;Pedido OL;Nr. Nota;Data;DC. Ent;Margem;Qtd;VPF;% DC PDV Comercial;% Desc. Comercial Industria;% Desc. Financeiro Industria;% Ressarc;Vlr. Ressar. Dinheiro;Vlr. Ressar. Repos. Mercadoria;A.D.;DANFE;% Soma OL;Vlr Ressarc Desc Soma OL;% Soma OL Financ;Vlr Soma OL Financ;% Desconto Adicional;Vlr Voucher Ind;% ICMS Destino;% ICMS Origem;% Repasse;Tipo Proj;Desconto Entrada MSD;Margem MSD;PF MSD;Desconto Funcional;Ressarcimento Funcional
04911911000121-733638-7897572020191-12867725-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02247 - M. I. SILV;04911911000121;PE;10437;INDIVIDUAL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12867725;12867725;733638;2024-07-03 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007336381876958247;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
12006120000185-736483-7897572020290-12870431-50-4;Chave não localizada;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02118 - FARMACIA M;12006120000185;PE;14504;UNIFARMA-RN;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12870431;12870431;736483;2024-07-04 00:00:00;8,5;7;4;1002,92;50;50;0;38,56;386,7;0;392763;26240761940292005600550100007364831876983240;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;;
70084694000844-767174-7897572020191-12887450-50-3;Chave não localizada;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y09474 - FARMACIA C;70084694000844;PE;14073;AUGEFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12887450;12887450;767174;2024-07-17 00:00:00;8,5;7;3;741,27;50;50;0;38,56;285,81;0;394140;26240761940292005600550100007671741877283616;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;;
01693953005708-732363-7897572020191-12866312-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y07640 - VJ FARMA L;01693953005708;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12866312;12866312;732363;2024-07-02 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007323631876940463;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
06198619007222-761790-7897572020191-12885422-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y06873 - FARMACIA P;06198619007222;PE;13637;FARMACIA PERMANENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885422;12885422;761790;2024-07-15 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007617901877231267;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
03740975000144-748494-7897572020177-12877369-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00103 - MONTE FARM;03740975000144;PE;14925;REDE INDEPENDENTE;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12877369;12877369;748494;2024-07-09 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;393412;26240761940292005600550100007484941877118611;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
24556482000200-788639-7897572020191-12900975-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00822 - FARMACIA D;24556482000200;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12900975;12900975;788639;2024-07-29 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007886397877506290;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
14434529000128-786378-7897572020184-12900062-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02904 - C M BARROS;14434529000128;PE;10437;INDIVIDUAL;100056;JANUMET 50 500MG C 56 COMP;7897572020184;Diabetes;0000RCV12900062;12900062;786378;2024-07-26 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007863781877477189;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
03160689000100-788290-7897572020191-12901405-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00096 - ZN FARMA L;03160689000100;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12901405;12901405;788290;2024-07-29 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007882901877500022;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
09818683000163-786969-7897572020177-12900214-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00416 - S TORRES E;09818683000163;PE;14504;UNIFARMA-RN;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12900214;12900214;786969;2024-07-26 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007869691877484871;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
01693953000811-726684-7897572020191-12863509-50-3;Chave não localizada;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y04282 - VJ FARMA L;01693953000811;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12863509;12863509;726684;2024-07-01 00:00:00;8,5;7;3;741,27;50;50;0;38,56;285,81;0;392763;26240761940292005600550100007266841876906797;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;;
09448671000194-790106-7897572020191-12901272-30-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00446 - FARMACIA S;09448671000194;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12901272;12901272;790106;2024-07-29 00:00:00;8,5;7;1;247,09;30;30;0;22,66;55,98;0;394885;26240761940292005600550100007901067877520594;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;30;54,018525
01693953000145-778226-7897572020177-12894653-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00078 - VJ FARMA L;01693953000145;PE;14925;REDE INDEPENDENTE;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12894653;12894653;778226;2024-07-23 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007782261877411483;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
05536348000111-727508-7897572020191-12865256-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y04099 - EUGENIA MA;05536348000111;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12865256;12865256;727508;2024-07-01 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007275081876889504;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
05240070002427-761932-7897572020191-12885301-50-3;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y10535 - FARMACIA D;05240070002427;PE;14912;REDE DIARIAMENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885301;12885301;761932;2024-07-15 00:00:00;8,5;7;3;741,27;50;50;0;38,56;285,82;0;394140;26240761940292005600550100007619321877231906;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;279,914175
70084694000844-779232-7897572020191-12894706-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y09474 - FARMACIA C;70084694000844;PE;14073;AUGEFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12894706;12894706;779232;2024-07-23 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007792321877407763;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
06985551000219-765970-7897572020290-12888024-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y08441 - IDEIA FARM;06985551000219;PE;9336;FECOFAR AMERICANA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12888024;12888024;765970;2024-07-17 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;394140;26240761940292005600550100007659701877282054;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
01693953005708-763299-7897572020191-12886256-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y07640 - VJ FARMA L;01693953005708;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12886256;12886256;763299;2024-07-16 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007632991877266769;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
29377672000100-743478-7897572020290-12875224-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y06828 - KENNEDY PA;29377672000100;PE;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12875224;12875224;743478;2024-07-08 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;393412;26240761940292005600550100007434781877057292;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
09256963000125-754644-7897572020191-12881122-50-3;Chave não localizada;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00677 - P. R. MEDI;09256963000125;PE;10437;INDIVIDUAL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12881122;12881122;754644;2024-07-11 00:00:00;8,5;7;3;741,27;50;50;0;38,56;285,81;0;393412;26240761940292005600550100007546441877170057;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;;
33872159000155-760629-7897572020191-12885139-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y08544 - ARAUJO E V;33872159000155;PE;10437;INDIVIDUAL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885139;12885139;760629;2024-07-15 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007606291877224784;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
01693953001036-751278-7897572020177-12878469-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y05546 - VJ FARMA L;01693953001036;PE;14925;REDE INDEPENDENTE;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12878469;12878469;751278;2024-07-10 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;393412;26240761940292005600550100007512781877146310;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
05240070000807-752418-7897572020184-12879033-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y06733 - FARMACIA D;05240070000807;PE;14912;REDE DIARIAMENTE;100056;JANUMET 50 500MG C 56 COMP;7897572020184;Diabetes;0000RCV12879033;12879033;752418;2024-07-10 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;393412;26240761940292005600550100007524181877135499;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
01693953004728-746111-7897572020191-12874602-30-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y07427 - VJ FARMA L;01693953004728;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12874602;12874602;746111;2024-07-08 00:00:00;8,5;7;1;247,09;30;30;0;22,66;55,98;0;393412;26240761940292005600550100007461111877074020;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;30;54,018525
06198619000643-759430-7897572020191-12885423-50-2;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00461 - FARMACIA P;06198619000643;PE;13637;FARMACIA PERMANENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885423;12885423;759430;2024-07-15 00:00:00;8,5;7;2;494,18;50;50;0;38,56;190,54;0;394140;26240761940292005600550100007594301877216207;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;186,60945
14434529000128-730067-7897572020177-12866183-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02904 - C M BARROS;14434529000128;PE;10437;INDIVIDUAL;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12866183;12866183;730067;2024-07-02 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007300671876920601;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
06982277000143-750601-7897572020191-12879041-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00451 - PRIMAZIA M;06982277000143;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12879041;12879041;750601;2024-07-10 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;393412;26240761940292005600550100007506011877140756;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
09818683000163-796577-7897572020290-12903408-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00416 - S TORRES E;09818683000163;PE;14504;UNIFARMA-RN;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12903408;12903408;796577;2024-07-31 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;394885;26240761940292005600550100007965771877591850;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
09448671000194-736273-7897572020191-12868427-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00446 - FARMACIA S;09448671000194;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12868427;12868427;736273;2024-07-03 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007362731876981711;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
10552348000145-731810-7897572020191-12866591-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y01848 - EXCELENCIA;10552348000145;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12866591;12866591;731810;2024-07-02 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007318101876933296;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
12006120000185-763320-7897572020191-12886027-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02118 - FARMACIA M;12006120000185;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12886027;12886027;763320;2024-07-16 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007633201877251627;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
07547232000103-785680-7897572020191-12900148-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02011 - A M DE ALB;07547232000103;PE;10437;INDIVIDUAL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12900148;12900148;785680;2024-07-26 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007856801877488180;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
51970898000161-749593-7897572020191-12878079-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y13647 - FARMACIA A;51970898000161;PE;14329;ABRAFAD MELHORCOMPRA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12878079;12878079;749593;2024-07-09 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;393412;26240761940292005600550100007495931877105377;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
41108020000168-765851-7897572020177-12887650-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y10219 - FARMACIA D;41108020000168;PE;14504;UNIFARMA-RN;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12887650;12887650;765851;2024-07-17 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007658511877286598;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
08778219000470-759730-7897572020191-12885147-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y03754 - FARMACIA S;08778219000470;PE;15719;ABRAFAD SUPERMAIS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885147;12885147;759730;2024-07-15 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007597301877229445;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
01693953004728-728566-7897572020191-12863508-30-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y07427 - VJ FARMA L;01693953004728;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12863508;12863508;728566;2024-07-01 00:00:00;8,5;7;1;247,09;30;30;0;22,66;55,98;0;392763;26240761940292005600550100007285661876901910;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;30;54,018525
03740975000144-757890-7897572020184-12882338-50-2;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00103 - MONTE FARM;03740975000144;PE;14925;REDE INDEPENDENTE;100056;JANUMET 50 500MG C 56 COMP;7897572020184;Diabetes;0000RCV12882338;12882338;757890;2024-07-12 00:00:00;8,5;7;2;494,18;50;50;0;38,56;190,54;0;393412;26240761940292005600550100007578901877211907;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;186,60945
14434529000128-788846-7897572020177-12901196-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02904 - C M BARROS;14434529000128;PE;10437;INDIVIDUAL;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12901196;12901196;788846;2024-07-29 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007888461877502402;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
00878613000126-788947-7897572020191-12901554-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00783 - ASTRA MEDI;00878613000126;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12901554;12901554;788947;2024-07-29 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007889471877503525;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
09818683000163-796602-7897572020290-12903408-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00416 - S TORRES E;09818683000163;PE;14504;UNIFARMA-RN;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12903408;12903408;796602;2024-07-31 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;394885;26240761940292005600550100007966021877591897;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
09818683000163-796603-7897572020290-12903408-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00416 - S TORRES E;09818683000163;PE;14504;UNIFARMA-RN;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12903408;12903408;796603;2024-07-31 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;394885;26240761940292005600550100007966031877591908;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
12006120000185-763320-7897572020191-12886028-30-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02118 - FARMACIA M;12006120000185;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12886028;12886028;763320;2024-07-16 00:00:00;8,5;7;1;247,09;30;30;0;22,66;55,98;0;394140;26240761940292005600550100007633201877251627;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;30;54,018525
37655140000108-739776-7897572020290-12872500-30-4;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y09318 - FARMAVIDA;37655140000108;PE;9336;FECOFAR AMERICANA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12872500;12872500;739776;2024-07-05 00:00:00;8,5;7;4;1002,92;30;30;0;22,66;227,24;0;392763;26240761940292005600550100007397761877018985;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;30;219,25816
30533676000101-780488-7897572020191-12896672-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y09205 - ADRIANA FA;30533676000101;PE;9336;FECOFAR AMERICANA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12896672;12896672;780488;2024-07-24 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007804881877434441;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
01693953002199-739804-7897572020191-12872543-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y06212 - VJ FARMA L;01693953002199;PE;14925;REDE INDEPENDENTE;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12872543;12872543;739804;2024-07-05 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;392763;26240761940292005600550100007398041877041126;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
06047763000174-754370-7897572020191-12881125-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y01142 - FARMACIA S;06047763000174;PE;14073;AUGEFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12881125;12881125;754370;2024-07-11 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;393412;26240761940292005600550100007543701877158883;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
14434529000128-786378-7897572020191-12900062-30-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y02904 - C M BARROS;14434529000128;PE;10437;INDIVIDUAL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12900062;12900062;786378;2024-07-26 00:00:00;8,5;7;1;247,09;30;30;0;22,66;55,98;0;394885;26240761940292005600550100007863781877477189;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;30;54,018525
03740975000497-729548-7897572020290-12863242-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00127 - MONTE FARM;03740975000497;PE;14925;REDE INDEPENDENTE;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12863242;12863242;729548;2024-07-01 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;392763;26240761940292005600550100007295481876915135;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
03740975000497-776161-7897572020290-12892681-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00127 - MONTE FARM;03740975000497;PE;14925;REDE INDEPENDENTE;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12892681;12892681;776161;2024-07-22 00:00:00;8,5;7;1;250,73;50;50;0;38,56;96,68;0;394885;26240761940292005600550100007761611877392238;0;0;0;0;0;;20,5;0;0;;8,5;6;243,08;50;94,67966
06982277000143-764376-7897572020191-12887274-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00451 - PRIMAZIA M;06982277000143;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12887274;12887274;764376;2024-07-16 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394140;26240761940292005600550100007643761877261495;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
06982277000143-767636-7897572020191-12889011-50-3;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00451 - PRIMAZIA M;06982277000143;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12889011;12889011;767636;2024-07-17 00:00:00;8,5;7;3;741,27;50;50;0;38,56;285,82;0;394140;26240761940292005600550100007676361877288495;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;279,914175
06982277000143-790126-7897572020191-12902009-50-1;OK;PBM;CD PE;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);Y00451 - PRIMAZIA M;06982277000143;PE;14504;UNIFARMA-RN;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12902009;12902009;790126;2024-07-29 00:00:00;8,5;7;1;247,09;50;50;0;38,56;95,27;0;394885;26240761940292005600550100007901267877520724;0;0;0;0;0;;20,5;0;0;;8,5;6;239,55;50;93,304725
